county,state,year,ntop_ibs,nlocal_ibs,treatment,high_school_graduate_includes_equivalency,some_college_no_degree,married_couple_family,with_own_children_of_the_householder_under_18_years,male_householder_no_spouse/partner_present,female_householder_no_spouse/partner_present,foreign_born,native,females_15_years_and_over,males_15_years_and_over,american_indian_and_alaska_native,asian,black_or_african_american,native_hawaiian_and_other_pacific_islander,some_other_race,white,median_age_years,sex_ratio_males_per_100_females,mean_travel_time_to_work_minutes,unemployment_rate,per_capita_income_dollars,mean_household_income_dollars,median_household_income_dollars,mean_cash_public_assistance_income_dollars,mean_earnings_dollars,mean_retirement_income_dollars,mean_social_security_income_dollars,mean_supplemental_security_income_dollars,homeowner_vacancy_rate,average_household_size_of_owner_occupied_unit,average_household_size_of_renter_occupied_unit,median_rooms,moved_in_1979_and_earlier,moved_in_1980_to_1989,moved_in_1990_to_1999,moved_in_2000_to_2009,housing_units_with_a_mortgage,housing_units_without_a_mortgage,total_housing_units,10_to_19_units,1_unit_attached,1_unit_detached,2_units,20_or_more_units,3_or_4_units,5_to_9_units,boat_rv_van_etc_,mobile_home,average_household_size,state_full_x,accommodation_and_food_services,administrative_and_support_and_waste_management_and_remediation_services,arts_entertainment_and_recreation,durable_goods_manufacturing,educational_services,finance_and_insurance,health_care_and_social_assistance,management_of_companies_and_enterprises,nondurable_goods_manufacturing,professional_scientific_and_technical_services,real_estate_and_rental_and_leasing,agriculture_forestry_fishing_and_hunting,arts_entertainment_recreation_accommodation_and_food_services,construction,educational_services_health_care_and_social_assistance,finance_insurance_real_estate_rental_and_leasing,information,manufacturing,mining_quarrying_and_oil_and_gas_extraction,other_services_except_government_and_government_enterprises,professional_and_business_services,retail_trade,transportation_and_warehousing,utilities,wholesale_trade,private_industries,all_industry_total,government_and_government_enterprises,manufacturing_and_information,natural_resources_and_mining,private_goods_producing_industries_2/,private_services_providing_industries_3/,trade,transportation_and_utilities,popestimate,rnaturalinc,rnetmig,state_full_y,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count,pending_ratio,math_prof_pct,english_prof_pct,area_fips,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,move_post2010,educ_nohs,educ_further
putnam,tn,2016,0.0,0.0,0.0,16.2,3.8,61.5,23.3,3.6,38.5,4556.0,93.2,26.5,31.5,5.8,3.9,74652.0,0.4,0.2,0.5,36.1,5.8,25.3,,23476.0,56080.0,37437.0,,58294.0,17399.0,18787.0,7706.0,2.0,2.39,2.23,5.8,6.9,5.8,14.8,25.1,11123.0,8265.0,33695.0,3.1,2.1,68.6,2.4,1.7,6.1,9.1,0.1,6.8,2.39,,139624.0,96259.0,3117.0,393756.0,15728.0,90215.0,239233.0,15489.0,101367.0,105597.0,305118.0,0.0,142820.0,113927.0,254989.0,395528.0,97469.0,495174.0,7249.0,77021.0,217616.0,293238.0,0.0,3368.0,163726.0,2359256.0,2921976.0,563125.0,591080.0,0.0,0.0,0.0,456812.0,0.0,75985.0,0.6355132763,11.412759252999999,,219950.0,503.0,78.0,116.0,4.0,100.0,2160.0,276055.0,522.0,0.0378,46.1875,37.625,47141.0,1860.0,35322.0,1291643694.0,261334626.0,3027903.0,703.0,36568.0,47.4,46.0,114.39999999999999
putnam,tn,2019,0.0,0.0,0.0,32.6,20.3,45.9,17.3,20.5,25.9,4.7,95.3,33787.0,32671.0,0.8,1.7,3.1,0.1,1.2,95.2,36.4,,22.9,,25487.0,63818.0,49282.0,,63983.0,26344.0,19736.0,11589.0,2.6,2.49,2.32,5.8,11.6,10.0,13.2,11.5,10781.0,9590.0,35347.0,4.0,0.9,71.9,2.9,1.6,4.6,8.0,0.0,6.0,2.49,,140038.0,94612.0,8893.0,478012.0,15524.0,92745.0,255269.0,22530.0,98062.0,133195.0,342387.0,0.0,148663.0,129336.0,270729.0,434351.0,113977.0,576086.0,7262.0,85332.0,249483.0,324635.0,89200.0,0.0,0.0,2608782.0,3186385.0,579007.0,688348.0,0.0,0.0,0.0,0.0,0.0,80245.0,1.2336665072,19.033711825999998,,259950.0,379.0,97.0,96.0,0.0,68.0,2249.0,315846.0,419.0,0.1055,37.375,35.625,47141.0,2030.0,37120.0,1483371200.0,251430990.0,2320885.0,768.0,39961.0,53.8,12.899999999999999,34.3
queens,ny,2016,0.0,0.0,0.0,14.3,7.9,66.4,26.4,6.1,33.6,1097976.0,50.7,36.8,42.5,28.0,4.1,2310011.0,4.9,0.5,13.9,37.9,6.3,44.3,,28609.0,81379.0,62207.0,3654.0,85132.0,24920.0,17318.0,8727.0,1.6,3.23,2.87,4.3,9.7,7.3,15.0,27.1,196737.0,139247.0,851576.0,3.4,8.6,18.6,20.5,32.2,11.1,5.5,0.0,0.1,3.23,,2215525.0,2200723.0,1027634.0,1040216.0,1056772.0,5843917.0,7805822.0,364633.0,1141255.0,1767914.0,20542383.0,1487.0,3237989.0,5884419.0,8859486.0,26367610.0,1724722.0,2182038.0,2733.0,2402049.0,4334007.0,4560282.0,11440220.0,2045309.0,4144285.0,77177940.0,87874398.0,10702314.0,3904332.0,2736.0,8071549.0,69109659.0,8704373.0,13479832.0,2306830.0,7.0731299109000005,-6.68029869,,459050.0,3186.0,63.0,808.0,72.0,304.0,0.0,640558.0,3527.0,0.107,53.94642857142857,54.017857142857146,36081.0,51632.0,647912.0,32852568100.0,5984994259.0,201500234.0,975.0,50705.0,40.8,36.2,113.0
queens,ny,2019,0.0,0.0,0.0,27.3,14.5,45.2,18.2,18.7,31.1,47.6,52.4,974443.0,899328.0,1.0,27.0,19.7,0.3,15.2,40.6,39.0,,44.2,,34377.0,96631.0,73696.0,3415.0,100973.0,26964.0,18046.0,9354.0,1.6,3.0,2.71,4.3,16.0,13.2,22.9,16.7,191185.0,155105.0,869346.0,3.7,8.8,18.7,19.4,33.2,10.6,5.5,0.0,0.2,3.0,,2544468.0,2432807.0,1079744.0,1057926.0,936698.0,5004622.0,9553658.0,464120.0,1040889.0,2187910.0,21178073.0,254.0,3622006.0,5638967.0,10466641.0,26001864.0,2262603.0,2098070.0,6686.0,2449257.0,5074704.0,4886560.0,12842879.0,1820667.0,3549187.0,80443222.0,95547729.0,15131913.0,4293709.0,5458.0,7739766.0,72748195.0,8414977.0,14669683.0,2253858.0,4.8904010036,-14.09131531,,590050.0,3853.0,79.5,1228.0,56.0,504.0,0.0,716573.0,4306.0,0.1176,64.48611111111111,59.410714285714285,36081.0,53799.0,717786.0,41235893098.0,7251131959.0,156346912.0,1105.0,57449.0,31.3,17.0,41.2
racine,wi,2016,0.0,0.0,0.0,21.1,10.5,67.9,30.5,5.7,32.1,11216.0,93.0,29.7,34.4,12.5,10.4,194873.0,1.0,0.1,4.6,39.9,6.3,24.7,,28049.0,70257.0,55706.0,3011.0,71336.0,20873.0,20084.0,10136.0,1.9,2.6,2.33,5.6,8.5,6.6,15.1,26.1,33680.0,15464.0,82374.0,4.7,3.8,65.8,8.4,6.4,3.5,5.7,0.0,1.7,2.6,,159758.0,176066.0,38697.0,1395083.0,28484.0,257002.0,639189.0,77398.0,1337046.0,196444.0,974259.0,0.0,198475.0,238925.0,667611.0,1232508.0,108699.0,2732654.0,14835.0,166260.0,449061.0,447678.0,0.0,23199.0,474738.0,6910788.0,7650888.0,740173.0,2841190.0,0.0,0.0,0.0,922441.0,0.0,194846.0,2.9472322202999996,-2.023013057,,189950.0,1155.0,57.0,292.0,4.0,256.0,1700.0,245368.0,1167.0,0.0104,47.30017006802721,49.40263605442176,55101.0,4211.0,74164.0,3389872785.0,837608995.0,23037509.0,879.0,45708.0,43.7,42.4,112.9
racine,wi,2019,0.0,0.0,0.0,30.3,22.6,48.2,16.0,19.0,25.1,5.7,94.3,80273.0,79032.0,1.2,1.6,13.3,0.1,3.5,83.6,40.2,,24.8,,31741.0,80173.0,60779.0,1739.0,81901.0,21150.0,20057.0,11929.0,0.3,2.46,2.33,5.6,13.0,11.7,23.9,15.9,34866.0,18085.0,83124.0,2.6,4.5,68.4,6.6,6.9,4.5,5.4,0.4,0.7,2.46,,169042.0,207955.0,41408.0,1356256.0,32048.0,252789.0,654636.0,127370.0,1212582.0,237393.0,1016640.0,0.0,210462.0,288562.0,686814.0,1269052.0,109006.0,2567770.0,16026.0,163405.0,567911.0,499945.0,0.0,22028.0,497783.0,7061663.0,7799437.0,738204.0,2675017.0,0.0,0.0,0.0,996131.0,0.0,196311.0,3.0203632585,-3.2444711560000004,,229950.0,496.0,83.5,168.0,0.0,96.0,1536.5,293826.0,628.0,0.2661,48.468367346938784,47.1828231292517,55101.0,4608.0,75412.0,3709298459.0,902818962.0,15900895.0,946.0,49187.0,35.4,10.4,36.8
raleigh,wv,2016,0.0,0.0,0.0,20.8,7.6,67.9,24.4,4.7,32.1,1740.0,97.3,20.5,29.6,1.5,0.7,78051.0,0.3,0.0,0.8,41.5,5.9,23.1,,23102.0,57049.0,45863.0,2831.0,58142.0,18136.0,18162.0,8616.0,0.9,2.53,2.14,5.6,13.8,9.3,15.5,27.8,9891.0,11733.0,35999.0,1.4,1.7,74.3,1.3,2.4,2.7,1.7,0.4,14.1,2.53,,97383.0,75365.0,14646.0,41312.0,11315.0,69757.0,382881.0,37024.0,20161.0,88167.0,264509.0,4504.0,112053.0,67437.0,393730.0,333963.0,80534.0,60828.0,309779.0,58761.0,200161.0,288599.0,41393.0,15508.0,143921.0,2134196.0,2589631.0,453148.0,140318.0,314091.0,445334.0,1668737.0,432296.0,56911.0,76296.0,-3.2930059419999997,-10.60790452,,149950.0,635.0,103.0,96.0,0.0,92.0,1862.0,196629.0,685.0,0.0787,35.875,48.375,54081.0,2199.0,30982.0,1171870016.0,304727459.0,8187271.0,727.0,37824.0,33.6,48.599999999999994,108.4
raleigh,wv,2019,0.0,0.0,0.0,40.7,21.5,48.4,17.7,17.0,29.0,1.0,99.0,30659.0,30059.0,0.8,1.2,9.0,0.0,0.9,90.1,42.2,,22.6,,27052.0,63432.0,46540.0,1578.0,61067.0,24394.0,19053.0,8860.0,2.0,2.28,2.15,6.0,22.1,11.3,22.3,12.4,10708.0,12130.0,36144.0,0.7,0.8,77.7,0.0,2.0,2.2,2.1,0.0,14.5,2.28,,100586.0,105696.0,13534.0,49202.0,13296.0,62985.0,401410.0,35788.0,31285.0,82254.0,263099.0,2289.0,114233.0,115473.0,414363.0,325194.0,71680.0,79213.0,429370.0,61364.0,224430.0,309800.0,64410.0,16296.0,139700.0,2384821.0,2843740.0,459044.0,152716.0,431524.0,636723.0,1742716.0,448835.0,80842.0,73361.0,-4.460019114,-6.47990619,,129050.0,392.0,146.0,80.0,4.0,60.0,1666.5,188043.0,442.0,0.1276,20.9375,30.75,54081.0,2195.0,32067.0,1384406931.0,336862715.0,9394831.0,830.0,43173.0,31.900000000000002,11.5,26.299999999999997
ramsey,mn,2016,0.0,0.0,0.0,18.6,8.5,57.7,26.7,4.3,42.3,86523.0,82.8,36.4,40.5,7.3,5.1,531528.0,0.5,0.1,2.3,34.6,7.1,24.2,,32765.0,81980.0,60369.0,3245.0,83810.0,25118.0,18952.0,9287.0,0.9,2.63,2.35,5.5,7.3,7.4,12.9,19.8,82897.0,40355.0,219014.0,5.8,7.6,53.8,3.8,21.4,3.2,2.9,0.0,1.5,2.63,,829616.0,1035659.0,490732.0,3383027.0,870264.0,3870708.0,3778171.0,3100387.0,1226794.0,2172156.0,3913001.0,2400.0,1317837.0,1024298.0,4646208.0,7808380.0,1947492.0,4605741.0,32878.0,772994.0,6309441.0,1677130.0,515031.0,263924.0,2399744.0,33341897.0,38182069.0,4863970.0,6550293.0,32332.0,5648413.0,27692477.0,4075657.0,777873.0,541502.0,6.8544418917,2.2186502036,,235050.0,1244.0,39.0,720.0,4.0,512.0,1800.0,347162.0,2382.0,0.9148,38.826813399778516,44.43131764069264,27123.0,12731.0,327317.0,19813177408.0,6199048307.0,78573954.0,1164.0,60532.0,52.599999999999994,26.700000000000003,131.1
ramsey,mn,2019,0.0,0.0,0.0,21.8,17.5,40.6,16.5,20.7,30.4,16.5,83.5,228711.0,213480.0,1.8,15.8,14.3,0.2,2.5,70.2,35.0,,24.8,,35517.0,90789.0,68871.0,2474.0,91246.0,28342.0,20243.0,9624.0,1.1,2.81,2.29,5.4,12.2,11.2,15.8,16.6,80810.0,41939.0,221283.0,7.1,7.2,51.2,3.8,22.7,3.1,3.1,0.0,1.8,2.81,,812718.0,1120676.0,463676.0,3377943.0,853033.0,4230550.0,4177401.0,3465148.0,1128484.0,2170134.0,3857958.0,7282.0,1274703.0,1065833.0,5022376.0,8140828.0,2103666.0,4494343.0,38508.0,812603.0,6746009.0,1750963.0,563616.0,325562.0,2101844.0,34475006.0,39364182.0,4918589.0,6583212.0,42492.0,5600603.0,28867545.0,3845024.0,886980.0,550321.0,6.108117500700001,-3.438886529,,279950.0,524.0,66.0,328.0,8.0,140.0,1794.0,420571.0,1014.0,0.9351,37.78599837662338,45.212134740259735,27123.0,14028.0,335159.0,21774346744.0,6971829639.0,67857534.0,1249.0,64967.0,44.2,8.7,52.0
randall,tx,2016,0.0,0.0,0.0,27.4,11.9,69.9,32.6,4.3,30.1,7842.0,93.4,21.3,30.4,19.4,17.2,128603.0,0.3,0.1,2.5,35.5,6.5,19.6,,34250.0,87930.0,67015.0,,86236.0,23189.0,20231.0,11179.0,1.4,2.64,2.57,5.5,5.0,5.4,10.6,24.0,20306.0,13890.0,54306.0,3.7,3.7,71.2,1.4,7.4,1.1,4.7,0.0,6.7,2.64,,117442.0,59273.0,15691.0,131158.0,20131.0,119810.0,220806.0,176914.0,41690.0,132513.0,528953.0,0.0,133064.0,226507.0,240867.0,647891.0,104703.0,172020.0,15133.0,124237.0,368922.0,385065.0,0.0,18092.0,264781.0,3171054.0,3446296.0,275670.0,275359.0,0.0,0.0,0.0,649593.0,0.0,132342.0,4.5373225229,10.47542918,,245950.0,629.0,49.0,252.0,8.0,192.0,2275.0,321271.0,957.0,0.5215,59.270833333333336,56.375,48381.0,2386.0,30104.0,1238213017.0,262155558.0,3831913.0,791.0,41131.0,55.0,26.7,122.0
randall,tx,2019,0.0,0.0,0.0,24.8,24.6,53.5,20.6,17.1,26.2,5.6,94.4,56245.0,53682.0,1.8,2.4,3.8,0.6,3.2,91.8,35.9,,21.7,,34952.0,89410.0,70651.0,4084.0,88588.0,26851.0,20268.0,10325.0,3.2,2.76,2.5,5.7,10.2,9.4,20.6,16.1,21517.0,15259.0,55503.0,4.5,4.9,71.5,2.0,6.9,1.4,3.6,0.1,5.1,2.76,,116869.0,63433.0,14940.0,133295.0,20870.0,116778.0,234215.0,199541.0,68773.0,131754.0,605686.0,0.0,131807.0,231200.0,254954.0,718151.0,114060.0,198006.0,14799.0,136394.0,394262.0,403382.0,0.0,37980.0,237738.0,3299130.0,3591737.0,292641.0,311635.0,0.0,0.0,0.0,639799.0,0.0,137713.0,3.5478632354000004,11.26538017,,249050.0,784.0,67.5,404.0,8.0,168.0,2149.0,307007.0,994.0,0.2679,31.870833333333334,36.079166666666666,48381.0,2488.0,32692.0,1467608765.0,295302775.0,3213107.0,863.0,44893.0,43.599999999999994,6.6,44.0
randolph,nc,2016,0.0,0.0,0.0,23.7,8.8,68.5,25.5,3.4,31.5,8780.0,93.2,23.0,26.9,10.8,8.8,142588.0,0.5,0.1,4.2,41.1,5.8,24.3,,22075.0,55496.0,44836.0,1953.0,56932.0,14921.0,18697.0,11668.0,1.4,2.51,2.46,5.6,11.1,8.8,17.1,25.7,24653.0,16883.0,61545.0,1.6,1.9,67.7,2.6,1.1,2.2,2.5,0.2,20.3,2.51,,82775.0,120991.0,16815.0,746972.0,14644.0,122551.0,241577.0,46901.0,453125.0,63536.0,528702.0,157036.0,99598.0,174212.0,256315.0,651201.0,42827.0,1199940.0,5506.0,118168.0,231345.0,218669.0,72101.0,14473.0,186262.0,3417823.0,3776875.0,359679.0,1242020.0,163114.0,1527500.0,1889537.0,404903.0,86540.0,143062.0,0.4201136407,3.0528257894,,165050.0,589.0,86.0,140.0,8.0,108.0,0.0,254504.0,677.0,0.1494,41.34166666666667,45.35,37151.0,2573.0,44800.0,1547778830.0,762392189.0,12188488.0,664.0,34549.0,37.3,44.2,97.2
randolph,nc,2019,0.0,0.0,0.0,34.7,21.3,48.6,17.1,17.4,26.8,5.2,94.8,59284.0,57883.0,1.3,1.5,7.4,0.1,6.5,85.8,41.7,,22.7,,23596.0,59175.0,49742.0,1466.0,58604.0,25815.0,19854.0,10326.0,0.7,2.48,2.66,5.5,16.4,14.2,22.3,14.2,22476.0,17693.0,62922.0,2.1,1.6,65.7,1.2,2.2,2.0,3.2,0.1,22.0,2.48,,87374.0,141178.0,16580.0,705845.0,14374.0,115827.0,236341.0,54853.0,484647.0,79138.0,617770.0,84490.0,104020.0,182706.0,250795.0,728874.0,47087.0,1190694.0,5653.0,120407.0,275085.0,231629.0,88337.0,14728.0,201875.0,3549596.0,3924280.0,375382.0,1236194.0,91266.0,1481544.0,2062820.0,433290.0,103133.0,143667.0,-0.24397384600000002,3.2204547672,,169950.0,261.0,84.5,96.0,4.0,52.0,1750.5,217346.0,331.0,0.2682,37.416666666666664,41.791666666666664,37151.0,2553.0,45194.0,1701055220.0,849023002.0,4270047.0,724.0,37639.0,32.900000000000006,18.5,25.6
rankin,ms,2016,0.0,0.0,0.0,21.0,9.2,73.5,32.3,4.7,26.5,3105.0,97.5,22.9,27.6,2.5,1.4,147930.0,0.4,0.1,0.6,37.1,6.4,26.5,,28774.0,75468.0,62332.0,4596.0,74035.0,22658.0,18858.0,9954.0,1.1,2.61,2.45,5.8,4.9,7.0,14.3,29.3,27963.0,15244.0,59257.0,3.2,1.7,72.0,1.6,1.2,2.6,5.2,0.0,12.6,2.61,,188160.0,170281.0,25514.0,270537.0,53974.0,454207.0,480389.0,90712.0,226891.0,184615.0,569160.0,74064.0,213648.0,347275.0,534003.0,1022697.0,113828.0,496935.0,219341.0,125298.0,445133.0,676409.0,427455.0,9096.0,639988.0,5349553.0,5933489.0,584458.0,608337.0,291309.0,1130029.0,4205845.0,1315884.0,436457.0,151514.0,4.4656948907,9.237077229299999,,207950.0,805.0,58.0,228.0,12.0,200.0,1981.0,250691.0,954.0,0.1851,47.75,46.6875,28121.0,3905.0,61992.0,2420686431.0,747591691.0,3904527.0,751.0,39049.0,44.4,37.3,118.3
rankin,ms,2019,0.0,0.0,0.0,25.5,23.2,51.6,18.7,14.3,30.5,2.9,97.1,65834.0,59627.0,0.4,1.6,21.3,0.1,1.1,76.7,37.8,,25.5,,31842.0,82605.0,67012.0,4858.0,81533.0,29356.0,21520.0,11210.0,1.6,2.67,2.49,5.9,9.8,14.6,25.0,16.5,27224.0,16837.0,61846.0,2.8,2.1,72.8,1.7,1.8,1.1,3.8,0.0,13.9,2.67,,198583.0,180858.0,27421.0,286268.0,45671.0,387345.0,518774.0,91578.0,248778.0,190247.0,518643.0,79868.0,225967.0,322734.0,563117.0,905427.0,131849.0,534777.0,238015.0,130548.0,462189.0,684272.0,411200.0,8695.0,622279.0,5302549.0,5856109.0,555483.0,663405.0,316635.0,1154824.0,4136236.0,1304604.0,419804.0,155271.0,2.8107947441000003,3.8123422966000002,,245050.0,515.0,94.5,172.0,4.0,120.0,2148.5,285752.0,712.0,0.3825,56.5625,52.3125,28121.0,4038.0,63532.0,2649056196.0,805904579.0,2847332.0,802.0,41696.0,34.1,10.2,40.9
rapides,la,2016,0.0,0.0,0.0,23.0,4.7,67.9,30.6,6.5,32.1,3410.0,96.4,30.9,37.0,2.9,2.0,132373.0,0.1,0.1,0.4,37.3,6.8,24.4,,24764.0,64374.0,42582.0,9280.0,66983.0,24271.0,16049.0,7618.0,1.3,2.76,2.6,5.2,11.7,7.0,12.3,23.1,14459.0,14205.0,57526.0,0.9,1.9,67.5,4.6,3.0,3.8,3.5,0.0,14.9,2.76,,132839.0,177887.0,6896.0,269657.0,0.0,174956.0,0.0,108150.0,184977.0,186303.0,506812.0,49003.0,139813.0,219056.0,828848.0,682846.0,76063.0,455478.0,19602.0,131326.0,470803.0,576932.0,122137.0,223024.0,225152.0,4218324.0,5061924.0,844132.0,531939.0,68832.0,748654.0,3471954.0,801878.0,344321.0,131845.0,3.3077287814,-2.791844476,,175050.0,415.0,74.0,108.0,0.0,88.0,1888.0,226083.0,517.0,0.2458,50.9375,53.41666666666667,22079.0,3636.0,58299.0,2286245706.0,401940407.0,5562830.0,754.0,39216.0,46.0,46.1,107.10000000000001
rapides,la,2019,0.0,0.0,0.0,36.4,23.3,39.5,16.2,19.4,34.5,3.1,96.9,54313.0,48770.0,1.7,1.7,32.8,0.0,0.7,65.4,37.4,,28.2,,27869.0,68816.0,50490.0,2141.0,66284.0,25686.0,16238.0,10457.0,2.2,2.46,2.73,5.3,16.2,10.2,20.8,15.9,16000.0,15098.0,58731.0,1.9,1.4,64.6,3.6,1.8,1.9,5.4,0.1,19.2,2.46,,135257.0,179138.0,5633.0,272380.0,45357.0,170864.0,779809.0,92585.0,219273.0,171130.0,539841.0,143823.0,141056.0,199785.0,825020.0,710075.0,77400.0,492566.0,7624.0,122494.0,442108.0,650094.0,140504.0,205367.0,220432.0,4349548.0,5224167.0,875210.0,571394.0,152223.0,824242.0,3525418.0,869248.0,345516.0,129648.0,1.561694631,-6.800680067999999,,179750.0,412.0,106.5,108.0,0.0,80.0,1963.0,233506.0,525.0,0.2743,43.8125,59.0625,22079.0,3700.0,56599.0,2360542707.0,387887418.0,4922750.0,802.0,41706.0,36.900000000000006,13.899999999999999,26.4
rensselaer,ny,2016,0.0,0.0,0.0,17.3,13.9,60.1,27.6,4.1,39.9,9165.0,93.7,33.1,40.6,4.5,0.7,159959.0,2.1,0.1,1.0,39.8,5.4,26.0,,32904.0,80856.0,65965.0,1684.0,80984.0,27338.0,19061.0,10274.0,1.9,2.54,2.31,5.7,11.0,7.7,13.4,29.0,25842.0,13824.0,71946.0,3.3,3.1,57.0,12.4,6.4,9.1,6.2,0.2,2.4,2.54,,142744.0,74105.0,28288.0,122734.0,310536.0,361248.0,491393.0,83584.0,1037880.0,281763.0,912198.0,19535.0,171200.0,282495.0,801475.0,1273542.0,236098.0,1163446.0,25424.0,146663.0,439714.0,363024.0,117365.0,510685.0,165941.0,5723944.0,6683514.0,962492.0,1421844.0,45107.0,1483147.0,4231068.0,528904.0,628639.0,159294.0,1.2424308976,-2.1083675840000002,,217550.0,867.0,75.0,200.0,4.0,188.0,1800.0,246935.0,1293.0,0.4913,45.0073051948052,41.76948051948052,36083.0,3294.0,52034.0,2554894298.0,366154318.0,12962498.0,944.0,49101.0,38.8,32.0,124.30000000000001
rensselaer,ny,2019,0.0,0.0,0.0,28.3,14.7,41.8,14.8,17.9,29.1,6.5,93.5,67878.0,65807.0,0.9,3.3,9.1,0.1,1.3,89.4,39.8,,25.1,,35487.0,85141.0,71574.0,,84803.0,25649.0,19939.0,8781.0,1.2,2.48,2.08,5.7,16.5,13.7,18.7,12.7,25227.0,14999.0,73431.0,4.4,3.1,56.1,11.1,6.5,10.2,5.9,0.0,2.6,2.48,,151075.0,89943.0,28660.0,119567.0,314027.0,345105.0,490087.0,122401.0,1669648.0,316424.0,1091113.0,47353.0,179925.0,257295.0,803762.0,1432156.0,243515.0,1798251.0,27869.0,156999.0,527379.0,381407.0,129647.0,366252.0,218631.0,6571517.0,7541296.0,976023.0,2090197.0,71974.0,2100762.0,4446379.0,602118.0,495937.0,158714.0,-0.38994078600000004,-3.18241996,,230000.0,517.0,92.0,172.0,0.0,120.0,1853.0,259450.0,805.0,0.5571,49.83522727272727,46.02353896103896,36083.0,3354.0,54484.0,2960274653.0,411951690.0,9170750.0,1045.0,54333.0,38.4,8.4,48.5
rice,mn,2016,0.0,0.0,0.0,19.2,13.1,71.0,27.6,6.8,29.0,5173.0,91.4,33.9,34.8,7.8,6.3,65116.0,0.2,0.3,2.9,36.5,5.6,23.2,,29557.0,82572.0,69135.0,1742.0,81129.0,27233.0,19877.0,7943.0,0.6,2.64,2.11,6.5,8.1,7.6,15.9,29.0,10969.0,5992.0,24696.0,4.1,5.5,70.4,2.7,8.8,2.6,0.6,0.0,5.3,2.64,,56983.0,28532.0,12245.0,204821.0,203669.0,63173.0,170024.0,6744.0,341610.0,40069.0,277333.0,0.0,69191.0,101009.0,372869.0,341012.0,36954.0,546334.0,13181.0,57276.0,75445.0,137031.0,0.0,43025.0,200078.0,2105317.0,2355643.0,251295.0,584341.0,0.0,0.0,0.0,337112.0,0.0,65868.0,4.8326485811,3.4910931389999997,,259950.0,271.0,54.0,84.0,4.0,72.0,2021.0,284406.0,445.0,0.6421,48.43273809523809,52.06845238095238,27131.0,1488.0,24559.0,1068659885.0,411511980.0,5685635.0,837.0,43513.0,39.400000000000006,37.0,115.9
rice,mn,2019,0.0,0.0,0.0,30.7,18.4,53.6,22.7,18.1,22.5,5.0,95.0,26549.0,28219.0,1.1,3.0,6.5,0.2,4.2,87.6,36.5,,24.7,,34481.0,94139.0,72469.0,4052.0,94139.0,25231.0,20919.0,10210.0,0.4,2.81,1.79,6.4,13.5,12.6,24.3,14.9,11774.0,5505.0,25274.0,3.5,5.3,71.9,3.0,9.0,0.9,2.1,0.1,4.2,2.81,,58093.0,33640.0,13170.0,254847.0,194129.0,66425.0,165800.0,38402.0,361766.0,40089.0,301654.0,0.0,71203.0,99823.0,359097.0,368136.0,40186.0,616239.0,22243.0,60575.0,110052.0,150699.0,0.0,48488.0,258386.0,2351070.0,2603069.0,253819.0,657853.0,0.0,0.0,0.0,408926.0,0.0,66972.0,3.7891836032,2.3364136050999997,,299950.0,165.0,80.0,48.0,0.0,16.0,1975.0,324965.0,235.0,0.4242,48.28199404761905,48.83928571428571,27131.0,1602.0,25567.0,1210854685.0,491279920.0,4980087.0,911.0,47361.0,34.8,6.4,44.5
richland,oh,2016,0.0,0.0,0.0,21.6,7.8,66.9,29.0,5.5,33.1,2017.0,98.1,23.3,32.3,1.7,1.0,121888.0,0.4,0.2,0.9,41.2,5.8,22.2,,22858.0,55670.0,44073.0,2092.0,56638.0,20806.0,17702.0,9649.0,1.2,2.34,2.37,6.0,13.7,6.7,12.2,23.2,17788.0,14600.0,54001.0,1.7,3.9,73.9,5.0,2.4,6.6,2.3,0.0,4.2,2.34,,114688.0,160907.0,17736.0,836661.0,17541.0,189101.0,436730.0,45180.0,126455.0,76257.0,515856.0,0.0,132431.0,165718.0,454199.0,704173.0,136426.0,963355.0,4304.0,88010.0,282325.0,368556.0,0.0,15676.0,219266.0,3683063.0,4241523.0,558660.0,1100190.0,0.0,0.0,0.0,587770.0,0.0,121242.0,0.1975877825,-3.83649611,,89950.0,511.0,60.0,164.0,0.0,100.0,1490.0,131372.0,534.0,0.045,61.22132034632035,60.53863636363636,39139.0,2709.0,50782.0,1846320770.0,401789161.0,9472510.0,699.0,36358.0,44.2,50.2,104.4
